Test_Time(s),Step_Time(s),Current(A),Voltage(V)
32534.49726,1357.824519,0.069384433,3.330232382
32535.4973,1358.824559,0.380126029,3.384707689
32536.50728,1359.834538,0.320034891,3.374859095
32537.50728,1360.834543,0.287192285,3.370242357
32538.50729,1361.834548,0.269327343,3.367780209
32539.50731,1362.834574,0.39907369,3.391170979
32540.51729,1363.844552,0.690867662,3.442260742
32541.51733,1364.844594,-0.000451223,3.324076891
32542.52732,1365.854585,-0.000631677,3.323461294
32543.52734,1366.854602,-0.000270769,3.323769093
32544.52734,1367.854608,-0.000270769,3.324076891
32545.52736,1368.854627,-0.000270769,3.324076891
32546.53741,1369.864668,-0.000451223,3.324384689
32547.54737,1370.874636,-0.000270769,3.324692488
32548.55738,1371.884638,-0.000451223,3.324692488
32549.55739,1372.884655,-0.000451223,3.325000286
32549.67742,1373.004679,-0.000451223,3.324692488
32549.67872,7.69919E-07,0,3.324692488
32550.68031,1.000177466,-0.000270769,3.325615644
32551.69018,2.010047446,-9.03152E-05,3.325615644
32552.70009,3.019963621,-0.000451223,3.325307846
32553.70023,4.020103362,-0.000451223,3.325615644
32554.71015,5.030018767,-0.000270769,3.325923443
32555.71032,6.030193153,-0.000451223,3.325923443
32556.72028,7.040144745,-0.000270769,3.326846838
32557.73018,8.050045521,-0.000270769,3.32653904
32558.73019,9.050058995,-0.000270769,3.32653904
32559.74021,10.06008257,-0.000270769,3.326846838
32560.75021,11.07007574,-0.000270769,3.327154636
32561.75021,12.07008344,-0.000451223,3.326846838
32562.76022,13.08008777,-0.000451223,3.327154636
32563.76035,14.08021635,-0.000451223,3.327462435
32564.77024,15.09010519,-0.000451223,3.327154636
32565.77024,16.09010865,-0.000451223,3.327462435
32566.77025,17.09011828,-0.000270769,3.327770233
32567.77026,18.09013137,-0.000451223,3.327770233
32568.77027,19.09013714,-0.000270769,3.328077793
32569.77028,20.09014638,-0.000270769,3.327770233
32570.77028,21.09015216,-0.881968498,3.178193569
32571.77043,22.09030113,-0.8678931,3.177577972
32572.78031,23.10017535,-1.406006575,3.084323406
32573.78031,24.10018305,-1.716928601,3.028309107
32574.78032,25.10019075,-1.939608693,2.987991333
32575.78032,26.10019267,-2.144243479,2.949827671
32576.78034,27.10020884,-0.584760904,3.212356091
32577.78034,28.10021154,-0.853998125,3.16957593
32578.78035,29.10021885,-2.551888704,2.879963636
32579.78036,30.10022616,-1.20678544,3.10278964
32580.78037,31.10023733,-0.974360883,3.144031048
32581.78037,32.10024349,-0.422893792,3.238208771
32582.78039,33.10025658,0.078587584,3.325307846
32583.78041,34.10027582,0.162137732,3.341927528
32584.79043,35.11030094,0.162137732,3.343158722
32585.80041,36.12027525,0.115761086,3.336387634
32586.80042,37.12028641,0.152934581,3.34346652
32587.80042,38.12029103,1.053038597,3.497967243
32588.81043,39.13029536,0.658927321,3.434258699
32589.81047,40.13034348,-0.167371079,3.29422307
32590.82045,41.14031932,-0.422713339,3.249288559
32591.82046,42.14032548,-0.431375116,3.24682641
32592.82046,43.14033203,-0.55733192,3.224666834
32593.82047,44.14033742,-1.104468107,3.130489111
32594.82055,45.14042134,-1.846675038,3.00184083
32595.83048,46.15035214,-2.046978712,2.963985205
32596.8305,47.15036677,-1.884209394,2.988606691
32597.83062,48.1504915,-0.496879876,3.224051476
32598.84051,49.16037688,-0.050978314,3.30284071
32599.84052,50.16038804,-0.176754668,3.282835484
32600.84053,51.16039535,0.528639615,3.404097319
32601.84053,52.16040113,0.984105229,3.484733105
32602.84054,53.16041114,0.67300272,3.434258699
32603.84056,54.16042846,0.380126029,3.385631084
32604.84056,55.16043154,-0.181266025,3.290529966
32605.85057,56.17043703,-1.628867149,3.041851044
32606.85058,57.17044703,-2.000602245,2.973526001
32607.86058,58.18044944,-1.912360191,2.985529184
32608.86059,59.1804633,-1.9305861,2.97998929
32609.8606,60.18046638,-1.401495218,3.068319321
32610.86061,61.18048178,-0.789215207,3.172961473
32611.86063,62.18050218,-0.677514195,3.192658663
32612.87062,63.19049265,-0.487496287,3.225898027
32613.87063,64.1904992,0.06920398,3.321922541
32614.87065,65.19051998,-0.204183668,3.276680231
32615.87067,66.19054385,-0.547587395,3.218511581
32616.88067,67.20053471,-0.482624024,3.228975773
32617.88067,68.20053894,-0.208875462,3.276064634
32618.88069,69.20055896,-0.204183668,3.277603388
32619.88069,70.2005605,-0.343854964,3.254212856
32620.88073,71.20059784,-0.932676017,3.153264046
32621.89071,72.21057754,-0.951443255,3.148647547
32622.89322,73.21309248,-0.505541682,3.224051476
32623.89325,74.21311942,0.023188237,3.315151453
32624.90322,75.22309296,0.120813794,3.333617687
32625.90324,76.2231072,-0.487315834,3.230514526
32626.91323,77.23309421,-0.821155548,3.172653675
32627.91326,78.23312847,-1.099776387,3.123410463
32628.92325,79.24312202,-0.375795305,3.246518612
32629.92327,80.24313858,0.018315982,3.314843655
32630.92329,81.24315859,-0.849125862,3.168037176
32631.93328,82.25314714,-1.071625471,3.128026962
32632.9333,83.25317024,-1.303869724,3.087093353
32633.94329,84.26316341,-1.712597728,3.015074968
32634.94331,85.26317649,-1.27644074,3.08770895
32635.94333,86.26319959,-1.090392709,3.119101524
32636.94336,87.26323077,-0.825847328,3.164343834
32637.95328,88.27314887,-0.835050464,3.16280508
32638.95333,89.27320238,-0.849125862,3.16065073
32639.95336,90.27322933,-0.468729079,3.225590229
32640.95349,91.27335791,-0.148603871,3.28129673
32641.96337,92.28323944,-0.301809222,3.256675005
32642.96338,93.28324829,-0.301809222,3.256675005
32643.97353,94.2933989,-0.617242634,3.203123093
32644.97361,95.2934759,-0.993128061,3.137875557
32645.98336,96.30323116,0.06920398,3.319460392
32646.98344,97.30330507,0.129295126,3.331771135
32647.99342,98.31328592,0.06920398,3.322537899
32648.99344,99.31330517,-0.812674165,3.172038078
32649.99345,100.3133213,-1.113851786,3.118793726
32651.00344,101.3233068,-0.988436282,3.138798952
32652.00345,102.3233141,-0.709995925,3.186195612
32653.00347,103.3233345,-0.636190295,3.198814154
32654.0135,104.3333677,-0.31588462,3.254212856
32655.02346,105.3433297,0.129295126,3.331155539
32656.02347,106.3433405,0.195160791,3.34377408
32657.02349,107.3433636,-0.603347659,3.208355188
32658.0235,108.3433674,-0.825847328,3.168652773
32659.0335,109.353366,-1.132618904,3.115100622
32660.03351,110.3533837,-1.155356169,3.109868526
32661.03352,111.353391,-1.2717489,3.088940144
32662.04352,112.36339,-1.057730556,3.12433362
32663.04354,113.3634054,-0.765936613,3.174192429
32664.04355,114.3634196,-0.176574215,3.276372433
32665.05354,115.3734116,0.129475579,3.329924583
32666.05359,116.373457,1.962887168,3.646312714
32667.0536,117.3734686,1.795606375,3.623537779
32668.06358,118.3834452,1.684988141,3.607533693
32669.06358,119.3834525,1.429104447,3.566292524
32670.06359,120.3834564,1.141641498,3.518895626
32671.07359,121.3934615,0.839381218,3.468421221
32672.07361,122.3934769,-0.000451223,3.324692488
32673.07362,123.393488,-0.000270769,3.323769093
32674.0836,124.4034727,-0.000270769,3.323153496
32675.08364,125.4035081,-0.000270769,3.323461294
32676.09368,126.413546,-0.000270769,3.323153496
32677.10364,127.423506,-0.000451223,3.323153496
32678.10365,128.4235153,-0.000631677,3.323461294
32679.10382,129.4236862,-0.000451223,3.323769093
32680.10383,130.423702,-0.000451223,3.323461294
32681.11368,131.4335473,-0.000451223,3.323769093
32682.11369,132.4335585,-0.000270769,3.324076891
32683.1137,133.4335685,-0.000451223,3.324076891
32684.12373,134.443604,-0.000270769,3.324384689
32685.13371,135.453576,-0.000451223,3.324384689
32686.13383,136.453698,-0.000270769,3.324692488
32687.14372,137.4635899,-0.000451223,3.324384689
32688.15373,138.4735985,-0.000270769,3.325000286
32689.15374,139.4736051,-9.03152E-05,3.325000286
32690.15374,140.4736135,-0.000270769,3.325000286
32691.15391,141.4737806,-0.000270769,3.325307846
32692.16376,142.4836275,-0.000451223,3.325307846
32693.16377,143.4836375,-0.000451223,3.325615644
32694.17378,144.4936457,-0.000451223,3.325615644
32695.1738,145.4936703,-0.000270769,3.325615644
32696.18379,146.5036608,-0.000451223,3.325923443
32697.18381,147.5036773,-0.000270769,3.325923443
32698.18381,148.5036808,-0.000451223,3.325615644
32699.18382,149.50369,-0.000631677,3.325923443
32700.18383,150.5037004,-0.000451223,3.32653904
32701.18384,151.5037112,-0.000270769,3.32653904
32702.19382,152.5136874,-0.000270769,3.32653904
32703.19384,153.5137125,-0.000451223,3.32653904
32704.19387,154.5137375,-0.000270769,3.326846838
32705.19387,155.5137436,-0.000270769,3.327154636
32706.20389,156.5237576,-0.000451223,3.326846838
32707.21388,157.53375,-0.000451223,3.327154636
32708.21392,158.5337927,-0.000270769,3.327154636
32709.2239,159.5437647,-0.000451223,3.327154636
32710.22392,160.5437878,-0.000451223,3.327462435
32711.22393,161.5437963,-0.000270769,3.327462435
32712.22394,162.5438074,-0.000451223,3.327462435
32713.23393,163.553796,-0.000270769,3.327770233
32714.23395,164.5538156,-0.965699077,3.161266088
32715.23397,165.553838,-1.327148199,3.096942186
32716.24396,166.5638273,-1.684627414,3.032925844
32717.24398,167.563845,-2.092814207,2.960291862
32718.24399,168.5638558,-2.627138138,2.865498543
32719.25401,169.5738816,-3.067625999,2.785785913
32720.26399,170.5838559,-2.682357073,2.847955465
32721.26416,171.5840261,-2.589603662,2.861497402
32722.274,172.593868,-2.051309586,2.951982021
32723.27401,173.593878,-1.118723989,3.111715078
32724.27403,174.5938938,0.250740588,3.348390818
32725.27405,175.5939196,0.171521336,3.337618828
32726.2741,176.5939727,0.069384433,3.321922541
32727.28421,177.6040837,-0.682206035,3.19327426
32728.29405,178.6139205,-0.566535056,3.212356091
32729.29408,179.613949,-0.571226895,3.211740494
32730.29408,180.6139502,-0.835050464,3.166190386
32731.29414,181.6140052,-1.972451329,2.968909502
32732.30409,182.6239583,0.255432397,3.351160765
32733.30411,183.6239749,1.290155053,3.532437563
32734.30411,184.6239822,0.561482191,3.409945011
32735.31411,185.6339765,1.479812026,3.569985628
32736.31413,186.6339966,0.640160084,3.427795649
32737.31414,187.6340066,0.097354785,3.335464478
32738.32413,188.6439963,-0.937728763,3.156957388
32739.32415,189.6440197,-0.622114897,3.209586143
32740.32428,190.6441479,-1.439029694,3.067396164
32741.3342,191.6540657,-2.455345869,2.889812469
32742.33424,192.6541061,-2.830870628,2.821179628
32743.33448,193.6543471,-3.665650129,2.673449516
32744.34433,194.6641989,-3.665650129,2.668833017
32745.34444,195.6643087,-3.665650129,2.665139675
32746.35424,196.6741063,-3.666011095,2.661138773
32747.35437,197.6742422,-2.320005655,2.891043425
32748.36421,198.684081,-3.665650129,2.657753229
32749.36424,199.6841044,-2.765726566,2.809792042
32750.36424,200.6841052,-3.665650129,2.652828932
32751.37424,201.6941084,-3.512444973,2.67683506
32752.37426,202.694128,-3.665469646,2.648212433
32753.3743,203.6941715,-2.677845716,2.816255093
32754.38428,204.7041485,-2.519948483,2.843031168
32755.39427,205.7141413,-2.376307249,2.867345095
32756.39427,206.7141432,-0.965518653,3.110791683
32757.3943,207.7141652,-0.589272261,3.178193569
32758.3943,208.7141736,-0.803110123,3.142184496
32759.4043,209.7241687,-0.575918674,3.182810068
32760.40431,210.7241837,-0.942240059,3.120640516
32761.40433,211.7241972,-0.942240059,3.121255875
32762.41432,212.7341923,-0.942240059,3.121255875
32763.41435,213.7342193,-0.942059636,3.12217927
32764.41436,214.7342266,-1.360171318,3.050160885
32765.41439,215.7342562,-1.369554877,3.047698736
32766.42437,216.7442344,-2.000602245,2.938747883
32767.42439,217.7442544,-2.246019363,2.894736767
32768.4344,218.7542718,-2.292757034,2.885195732
32769.44449,219.7643562,-1.902976632,2.951674223
32770.45442,220.7742889,-2.153807402,2.907355309
32771.4644,221.7842652,-2.41293931,2.861805201
32772.47441,222.7942749,-2.009263992,2.930438042
32773.47441,223.7942783,-2.26478672,2.885811329
32774.47443,224.7942945,-2.765726566,2.798096657
32775.47443,225.7943003,-3.665830612,2.640825987
32776.47444,226.7943057,-3.629018068,2.644519091
32777.4746,227.7944654,-2.543226957,2.830412626
32778.48445,228.8043185,-2.092994452,2.907970905
32779.48446,229.8043289,-1.610460877,2.991376638
32780.48448,230.8043454,-1.136408448,3.074474812
32781.49449,231.8143586,-0.686897814,3.153571844
32782.50448,232.8243491,-1.35078764,3.039696693
32783.50462,233.8244861,-1.828629613,2.957214117
32784.5145,234.8343707,-2.111581326,2.907663107
32785.51451,235.83438,-2.38099885,2.860266447
32786.51452,236.8343896,-1.898284793,2.942749023
32787.52452,237.844392,-2.431886911,2.850110054
32788.52453,238.8443974,-1.939608693,2.934439182
32789.52466,239.8445314,-2.232485294,2.883656979
32790.53455,240.8544187,-1.731004,2.970140457
32791.53458,241.8544483,-1.489556789,3.01230526
32792.54456,242.8644338,-1.049068809,3.088632345
32793.55457,243.8744393,-1.475661755,3.015998363
32794.55458,244.8744485,-1.475481391,3.015998363
32795.55459,245.8744581,-1.475481391,3.016306162
32796.55459,246.8744624,-1.475661755,3.016306162
32797.5546,247.8744735,-1.475661755,3.01661396
32798.55461,248.8744774,-1.229522705,3.059394121
32799.55462,249.8744905,-0.770267546,3.139722109
32800.55465,250.8745232,-0.756372571,3.143107653
32801.56464,251.8845083,0.143370524,3.300070763
32802.56464,252.8845137,-0.199491858,3.243133068
32803.56467,253.8845356,-0.426683307,3.204661846
32804.56469,254.8845575,-0.895502508,3.12433362
32805.56469,255.8845579,-0.640882075,3.168344975
32806.5747,256.8945638,-1.062241912,3.09632659
32807.57471,257.8945827,-2.018647432,2.93074584
32808.57473,258.8946019,-1.545497417,3.011074066
32809.58469,259.9045631,-1.550008774,3.010150671
32810.58472,260.9045935,-1.317945123,3.049545288
32811.58473,261.9046012,-0.645212948,3.166498184
32812.59473,262.9145982,-0.385178924,3.212971687
32813.59475,263.9146152,-0.380487114,3.214818239
32814.59475,264.914621,-0.361900359,3.21912694
32815.60476,265.9246238,-0.097896323,3.265908241
32816.60478,266.9246465,-1.902976632,2.954136372
32817.60478,267.9246522,-0.334471375,3.224359274
32818.61478,268.9346539,-0.979052663,3.113869429
32819.61484,269.9347047,-0.79823786,3.145262003
32820.62479,270.9446636,-0.784703851,3.147724152
32821.6248,271.9446732,-1.406187057,3.04031229
32822.62482,272.9446859,-1.021098375,3.106482983
32823.6348,273.9546645,-3.666011095,2.648212433
32824.63483,274.9546999,0.194980338,3.313304901
32825.63492,275.9547938,-3.665650129,2.646981239
32826.64493,276.9647997,-1.28113246,3.056316376
32827.64494,277.9648062,-2.491797686,2.847032309
32828.65486,278.9747247,-3.665650129,2.642056942
32829.65496,279.9748336,-2.612882137,2.821179628
32830.66487,280.9847425,-1.888901234,2.945826769
32831.66488,281.9847537,-2.422322989,2.853187799
32832.6649,282.9847737,-1.44354105,3.021846056
32833.66491,283.984781,-1.00251174,3.099096537
32834.67491,284.9947807,0.008932379,3.275449038
32835.67493,285.9947969,0.157445937,3.303764105
32836.67493,286.994803,0.436608106,3.353622913
32837.68493,288.0047974,0.728402019,3.406867266
32838.68499,289.0048597,0.607497931,3.388093233
32839.68501,290.0048763,-1.178634644,3.080322504
32840.68503,291.0048967,-1.178634644,3.079706907
32841.69506,292.0149322,0.616881549,3.385323286
32842.70498,293.0248515,-0.942059636,3.128334761
32843.70501,294.0248753,-1.313253284,3.061240673
32844.70504,295.0249104,-1.313253284,3.058470726
32845.715,296.03487,-0.942240059,3.121871471
32846.71502,297.0348874,-0.236845821,3.244364262
32847.71504,298.0349039,-0.913908839,3.128334761
32848.72502,299.0448913,-1.066933751,3.101558685
32849.72504,300.0449105,-0.218800426,3.24251771
32850.72505,301.0449182,0.013624181,3.287144423
32851.73502,302.054891,0.018315982,3.290529966
32852.7352,303.0550708,0.47757113,3.369319201
32853.74506,304.0649242,0.737785637,3.41671586
32854.74507,305.0649354,0.733093858,3.418254614
32855.75504,306.0749108,0.839561641,3.43825984
32856.75509,307.0749555,0.830899835,3.438875437
32857.76506,308.0849309,0.719018459,3.421640158
32858.76507,309.0849371,0.81231308,3.438567638
32859.7651,310.0849698,1.39626193,3.539516449
32860.76512,311.0849906,1.072166681,3.48781085
32861.76513,312.0849983,1.304049969,3.528436661
32862.76533,313.0851962,0.91860044,3.465343714
32863.77519,314.0950612,0.788854122,3.444107533
32864.78533,315.105196,0.514925063,3.397634029
32865.79516,316.1150275,0.431735843,3.384092093
32866.79516,317.1150329,-0.306501031,3.259137154
32867.79517,318.1150371,0.129295126,3.331463337
32868.7952,319.115064,0.487135202,3.39301753
32869.80519,320.1250564,0.826027572,3.452109575
32870.80519,321.1250626,1.447871685,3.559829235
32871.80521,322.1250811,1.637889624,3.59522295
32872.80522,323.1250838,0.54722631,3.41240716
32873.81522,324.135085,0.347824782,3.377321243
32874.81528,325.135147,0.148242787,3.342850924
32875.82538,326.1452522,0.482262939,3.399173021
32876.83522,327.1550864,0.441119462,3.393633127
32877.83525,328.1551137,0.78398186,3.452109575
32878.83528,329.155146,0.352697045,3.38009119
32879.8453,330.1651696,-0.000451223,3.31976819
32880.85529,331.1751601,-0.000270769,3.318844795
32881.85544,332.1753098,-0.000270769,3.318536997
32882.86529,333.1851567,-0.000270769,3.318536997
32883.8653,334.1851652,-0.000270769,3.318536997
32884.86531,335.1851767,-0.000451223,3.318229198
32885.86531,336.1851806,-0.000451223,3.318229198
32886.86532,337.1851921,-0.000270769,3.318229198
32887.87533,338.1951957,-0.000451223,3.318229198
32888.87534,339.1952088,-0.000451223,3.318229198
32889.88535,340.2052166,-0.000270769,3.318229198
32890.88535,341.2052204,-0.000451223,3.318536997
32891.88536,342.2052304,-0.000451223,3.318229198
32892.88538,343.205252,-0.000270769,3.318536997
32893.8854,344.205272,-0.000451223,3.318536997
32894.88541,345.2052755,-0.000451223,3.318536997
32895.88543,346.2052986,-9.03152E-05,3.318844795
32896.88544,347.2053128,-0.306501031,3.266831636
32897.89543,348.2152948,-0.974360883,3.151417494
32898.89544,349.2153106,-1.531241536,3.054469824
